City,State,Lat,Lng,Date,MannerOfDeath,Armed,Age,Gender,Race,MentalIllness,ThreatLevel,Flee,BodyCamera,StateName,Year
Fort Lauderdale,FL,26.12231,-80.14338,2015-01-23,shot,vehicle,29,Male,"Black, non-Hispanic",False,other,Not fleeing,False,Florida,2015
Fort Lauderdale,FL,26.12231,-80.14338,2015-01-23,shot,vehicle,29,Male,"Black, non-Hispanic",False,other,Not fleeing,False,Florida,2015
Levelland,TX,33.58732,-102.37796,2015-01-23,shot,knife,56,Male,Hispanic,False,other,Not fleeing,False,Texas,2015
Fort Worth,TX,32.72541,-97.32085,2015-01-24,shot,gun,40,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Texas,2015
Rexburg,ID,43.82602,-111.78969,2015-01-24,shot,gun,45,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Idaho,2015
Baltimore,MD,39.29038,-76.61219,2015-01-24,shot,knife,26,Male,"Black, non-Hispanic",True,other,Not fleeing,False,Maryland,2015
Pueblo,CO,38.25445,-104.60914,2015-01-25,shot,gun,26,Male,Hispanic,False,attack,Car,False,Colorado,2015
Winslow,NJ,39.65734,-74.86239,2015-01-25,shot,gun,59,Male,Unknown,False,attack,Not fleeing,False,New Jersey,2015
Denver,CO,39.73915,-104.9847,2015-01-26,shot,vehicle,17,Female,Hispanic,False,other,Not fleeing,False,Colorado,2015
New Hope,MN,45.03802,-93.38662,2015-01-26,shot,gun,68,Male,"White, non-Hispanic",True,attack,Not fleeing,False,Minnesota,2015
Tahoka,TX,33.16676,-101.79377,2015-01-26,shot,unarmed,24,Male,Hispanic,False,other,Car,False,Texas,2015
Wasco,CA,35.59412,-119.34095,2015-01-26,shot,knife,34,Male,Hispanic,True,other,Not fleeing,False,California,2015
Phoenix,AZ,33.44838,-112.07404,2015-01-27,shot,vehicle,26,Male,Native American,False,other,Not fleeing,False,Arizona,2015
Morenci,AZ,33.07867,-109.36535,2015-01-27,shot,gun,29,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Arizona,2015
Columbus,OH,39.96118,-82.99879,2015-01-27,shot,gun,33,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Ohio,2015
Omaha,NE,41.25626,-95.94043,2015-01-27,shot,knife,39,Female,"White, non-Hispanic",True,attack,Not fleeing,False,Nebraska,2015
Sunset,TX,33.45205,-97.7667,2015-01-28,shot,gun,45,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Texas,2015
Stockton,CA,37.9577,-121.29078,2015-01-28,shot and Tasered,hammer,35,Male,Asian,True,attack,Not fleeing,False,California,2015
Rosenberg,TX,29.55718,-95.80856,2015-01-28,shot,gun,26,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Texas,2015
Stillwater,OK,36.11561,-97.05837,2015-01-29,shot,unarmed,42,Male,"White, non-Hispanic",False,other,Foot,False,Oklahoma,2015
Wyoming,MI,42.91336,-85.70531,2015-01-29,shot,gun,31,Male,"White, non-Hispanic",True,attack,Not fleeing,False,Michigan,2015
Billings,MT,45.78329,-108.50069,2015-01-30,shot,gun,48,Male,"White, non-Hispanic",False,attack,Foot,False,Montana,2015
Houston,TX,29.76328,-95.36327,2015-01-31,shot,gun,31,Male,Hispanic,False,attack,Not fleeing,False,Texas,2015
Randallstown,MD,39.36733,-76.79525,2015-01-31,shot and Tasered,knife,54,Male,"Black, non-Hispanic",True,other,Not fleeing,False,Maryland,2015
Bay City,MI,43.59447,-83.88886,2015-02-02,shot,gun,17,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Michigan,2015
Hummelstown,PA,40.26537,-76.7083,2015-02-02,shot,unarmed,59,Male,"White, non-Hispanic",False,other,Foot,False,Pennsylvania,2015
Apple Valley,CA,34.50083,-117.18588,2015-02-02,shot,gun,42,Male,"White, non-Hispanic",True,attack,Not fleeing,False,California,2015
St. Louis,MO,38.62727,-90.19789,2015-02-03,shot,gun,23,Male,"Black, non-Hispanic",False,attack,Foot,False,Missouri,2015
St. Louis,MO,38.62727,-90.19789,2015-02-03,shot,gun,23,Male,"Black, non-Hispanic",False,attack,Foot,False,Missouri,2015
Emeryville,CA,37.83132,-122.28525,2015-02-03,shot,gun,38,Female,"Black, non-Hispanic",False,attack,Car,False,California,2015
Antioch,CA,38.00492,-121.80579,2015-02-03,shot,knife,29,Male,"Black, non-Hispanic",True,other,Not fleeing,False,California,2015
Douglas,GA,31.50881,-82.84987,2015-02-03,shot,gun,45,Male,"White, non-Hispanic",True,attack,Not fleeing,False,Georgia,2015
Tallahassee,FL,30.43826,-84.28073,2015-02-04,shot,unarmed,28,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Florida,2015
Orlando,FL,28.53834,-81.37924,2015-02-04,shot,gun,37,Male,Hispanic,False,attack,Not fleeing,False,Florida,2015
Tempe,AZ,33.41477,-111.90931,2015-02-04,shot,gun,28,Male,Hispanic,False,attack,Car,False,Arizona,2015
Tempe,AZ,33.41477,-111.90931,2015-02-04,shot,unarmed,28,Male,Hispanic,False,other,Not fleeing,False,Arizona,2015
Lorena,TX,31.38656,-97.21556,2015-02-04,shot,gun,51,Male,"Black, non-Hispanic",False,attack,Car,False,Texas,2015
Memphis,TN,35.14953,-90.04898,2015-02-04,shot,knife,36,Male,"Black, non-Hispanic",False,other,Not fleeing,False,Tennessee,2015
Chino,CA,34.01223,-117.68894,2015-02-05,shot,gun,59,Male,"White, non-Hispanic",False,other,Car,False,California,2015
Oklahoma City,OK,35.46756,-97.51643,2015-02-06,shot,gun,25,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Oklahoma,2015
Calimesa,CA,34.0039,-117.06198,2015-02-07,shot,toy weapon,26,Male,"White, non-Hispanic",False,attack,Not fleeing,False,California,2015
Gastonia,NC,35.26208,-81.1873,2015-02-07,shot,gun,74,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,North Carolina,2015
Anchorage,AK,61.21806,-149.90028,2015-02-08,shot,gun,33,Male,"White, non-Hispanic",False,attack,Car,False,Alaska,2015
Austin,TX,30.26715,-97.74306,2015-02-08,shot,gun,27,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Texas,2015
New City,NY,41.1476,-73.98931,2015-02-08,shot,gun,57,Male,"White, non-Hispanic",True,attack,Not fleeing,False,New York,2015
Nocona,TX,33.78677,-97.72586,2015-02-08,shot,gun,41,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Texas,2015
Dallas,TX,32.78306,-96.80667,2015-02-09,shot,gun,45,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Texas,2015
Pasco,WA,46.23958,-119.10057,2015-02-10,shot and Tasered,unarmed,35,Male,Hispanic,True,other,Foot,False,Washington,2015
Whitehaven,TN,35.02731,-90.02926,2015-02-10,shot,gun,49,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Tennessee,2015
New Castle,CO,39.57276,-107.53644,2015-02-10,shot,gun,45,Male,"White, non-Hispanic",True,attack,Car,False,Colorado,2015
San Jose,CA,37.33939,-121.89496,2015-02-11,shot,knife,23,Male,"Black, non-Hispanic",True,other,Not fleeing,False,California,2015
Dadeville,AL,32.83124,-85.76357,2015-02-11,shot,toy weapon,46,Male,"White, non-Hispanic",True,attack,Foot,True,Alabama,2015
San Bernardino,CA,34.10834,-117.28977,2015-02-13,shot,vehicle,23,Male,"White, non-Hispanic",False,attack,Car,False,California,2015
Kansas City,KS,39.11417,-94.62746,2015-02-13,shot,gun,21,Male,Hispanic,False,attack,Car,False,Kansas,2015
Reading,PA,40.33565,-75.92687,2015-02-13,shot,unarmed,35,Male,Hispanic,False,other,Not fleeing,False,Pennsylvania,2015
McLemoresville,TN,35.98729,-88.5745,2015-02-13,shot,gun,27,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Tennessee,2015
San Manuel,AZ,32.59979,-110.63093,2015-02-13,shot,knife,37,Male,Hispanic,True,other,Not fleeing,False,Arizona,2015
Essex,MD,39.30927,-76.47496,2015-02-14,shot,gun,16,Male,"White, non-Hispanic",True,attack,Car,False,Maryland,2015
Laredo,TX,27.50641,-99.50754,2015-02-14,shot,gun,51,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Texas,2015
Miami Gardens,FL,25.94204,-80.2456,2015-02-15,shot and Tasered,unarmed,25,Male,"Black, non-Hispanic",True,other,Not fleeing,False,Florida,2015
Iuka,MS,34.81176,-88.19004,2015-02-15,shot,gun,34,Male,"White, non-Hispanic",False,attack,Foot,False,Mississippi,2015
Colton,OR,45.17207,-122.43786,2015-02-15,shot,hatchet,34,Male,"White, non-Hispanic",True,other,Not fleeing,False,Oregon,2015
Marana,AZ,32.43674,-111.22538,2015-02-16,shot,gun,56,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Arizona,2015
Boise,ID,43.6135,-116.20345,2015-02-16,shot,gun,26,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Idaho,2015
Provo,UT,40.23384,-111.65853,2015-02-16,shot,toy weapon,24,Male,"White, non-Hispanic",True,attack,Not fleeing,False,Utah,2015
Springfield,MO,37.21533,-93.29824,2015-02-17,shot,unarmed,31,Male,"White, non-Hispanic",False,other,Foot,False,Missouri,2015
Tewksbury,MA,42.61065,-71.23422,2015-02-17,shot,toy weapon,30,Male,"White, non-Hispanic",False,attack,Foot,False,Massachusetts,2015
Del Rio,TX,29.36273,-100.89676,2015-02-17,shot,vehicle,50,Male,Hispanic,False,other,Not fleeing,False,Texas,2015
Charlotte,NC,35.22709,-80.84313,2015-02-18,shot,undetermined,20,Female,"Black, non-Hispanic",True,other,Not fleeing,False,North Carolina,2015
Euless,TX,32.83707,-97.08195,2015-02-20,shot,unarmed,31,Male,Hispanic,False,other,Not fleeing,False,Texas,2015
Homewood,AL,33.47177,-86.80082,2015-02-20,shot,gun,38,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Alabama,2015
Birmingham,AL,33.52066,-86.80249,2015-02-20,shot,gun,77,Male,"Black, non-Hispanic",True,attack,Not fleeing,False,Alabama,2015
Ruidoso,NM,33.33175,-105.67304,2015-02-21,shot,gun,41,Male,"White, non-Hispanic",False,attack,Not fleeing,False,New Mexico,2015
Indianapolis,IN,39.76838,-86.15804,2015-02-21,shot,knife,51,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Indiana,2015
Palm Bay,FL,28.03446,-80.58866,2015-02-22,shot,gun,50,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Florida,2015
Allentown,PA,40.60843,-75.49018,2015-02-23,shot and Tasered,knife,42,Male,"White, non-Hispanic",False,attack,Car,False,Pennsylvania,2015
Omaha,NE,41.25626,-95.94043,2015-02-23,shot and Tasered,unarmed,39,Male,"White, non-Hispanic",False,other,Not fleeing,False,Nebraska,2015
Denham Springs,LA,30.4874,-90.95753,2015-02-23,shot,gun,47,Male,"White, non-Hispanic",True,attack,Not fleeing,False,Louisiana,2015
Powder Springs,GA,33.85955,-84.68382,2015-02-23,shot,knife,37,Male,"White, non-Hispanic",False,other,Not fleeing,False,Georgia,2015
Clarkesville,GA,34.6126,-83.52489,2015-02-23,shot,gun,41,Male,"White, non-Hispanic",False,attack,Foot,False,Georgia,2015
Millbrook,AL,32.47986,-86.36192,2015-02-23,shot,gun,16,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Alabama,2015
Green Bay,WI,44.51916,-88.01983,2015-02-24,shot and Tasered,knife,30,Male,"White, non-Hispanic",True,attack,Not fleeing,False,Wisconsin,2015
Oklahoma City,OK,35.46756,-97.51643,2015-02-25,shot,vehicle,27,Male,"Black, non-Hispanic",False,other,Car,False,Oklahoma,2015
Las Vegas,NV,36.17497,-115.13722,2015-02-25,shot,gun,43,Male,"White, non-Hispanic",True,attack,Not fleeing,False,Nevada,2015
Terre Haute,IN,39.4667,-87.41391,2015-02-26,shot and Tasered,unarmed,31,Male,"White, non-Hispanic",False,other,Not fleeing,False,Indiana,2015
Lakeland,FL,28.03947,-81.9498,2015-02-26,shot,gun,42,Male,Hispanic,False,attack,Foot,False,Florida,2015
San Francisco,CA,37.77493,-122.41942,2015-02-26,shot,knife,21,Male,Hispanic,False,other,Not fleeing,False,California,2015
Gulfport,MS,30.36742,-89.09282,2015-02-26,shot,unarmed,49,Male,"White, non-Hispanic",False,other,Not fleeing,False,Mississippi,2015
Sylvester,GA,31.53092,-83.83693,2015-02-26,shot,gun,34,Female,"White, non-Hispanic",False,attack,Car,False,Georgia,2015
Santa Ana,CA,33.74557,-117.86783,2015-02-27,shot,unarmed,27,Male,Hispanic,False,undetermined,Not fleeing,False,California,2015
Pelzer,SC,34.64234,-82.45596,2015-02-28,shot,gun,24,Male,"White, non-Hispanic",False,attack,Not fleeing,False,South Carolina,2015
Tucson,AZ,32.22174,-110.92648,2015-02-28,shot,knife,28,Female,Hispanic,False,other,Not fleeing,False,Arizona,2015
Columbia,MO,38.95171,-92.33407,2015-02-28,shot,gun,28,Male,"Black, non-Hispanic",False,attack,Car,False,Missouri,2015
Tarboro,NC,35.89682,-77.5358,2015-02-28,shot,gun,40,Male,"Black, non-Hispanic",True,attack,Car,False,North Carolina,2015
Barton,MS,30.77102,-88.59808,2015-03-01,shot,gun,49,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Mississippi,2015
Los Angeles,CA,34.05223,-118.24368,2015-03-01,shot and Tasered,unarmed,43,Male,"Black, non-Hispanic",True,attack,Not fleeing,True,California,2015
Houston,TX,29.76328,-95.36327,2015-03-01,shot,gun,35,Male,Asian,False,attack,Not fleeing,False,Texas,2015
Salisbury,MD,38.36067,-75.59937,2015-03-03,shot,gun,25,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Maryland,2015
Tempe,AZ,33.41477,-111.90931,2015-03-03,shot,knife,25,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Arizona,2015
Deltona,FL,28.90054,-81.26367,2015-03-04,shot,unarmed,26,Male,"White, non-Hispanic",False,other,Not fleeing,False,Florida,2015
Stockton,CA,37.9577,-121.29078,2015-03-04,shot,gun,28,Male,Asian,False,attack,Not fleeing,False,California,2015
Milwaukee,WI,43.0389,-87.90647,2015-03-05,shot,knife,45,Male,"Black, non-Hispanic",True,other,Not fleeing,False,Wisconsin,2015
Burbank,CA,34.18084,-118.30897,2015-03-05,shot,unarmed,36,Male,Hispanic,False,other,Car,False,California,2015
Lincoln,NE,40.8,-96.66696,2015-03-05,shot,gun,34,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Nebraska,2015
Aurora,CO,39.72943,-104.83192,2015-03-06,shot,unarmed,37,Male,"Black, non-Hispanic",False,undetermined,Foot,False,Colorado,2015
Putnam Hall,FL,29.73663,-81.95926,2015-03-06,shot,vehicle,48,Male,"Black, non-Hispanic",False,other,Not fleeing,False,Florida,2015
Madison,WI,43.07305,-89.40123,2015-03-06,shot,unarmed,19,Male,"Black, non-Hispanic",False,attack,Foot,False,Wisconsin,2015
Phoenix,AZ,33.44838,-112.07404,2015-03-07,shot,gun,29,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Arizona,2015
Oklahoma City,OK,35.46756,-97.51643,2015-03-08,shot,gun,40,Male,Hispanic,False,attack,Not fleeing,False,Oklahoma,2015
Claymont,DE,39.80067,-75.45964,2015-03-08,shot,vehicle,35,Male,"White, non-Hispanic",False,attack,Car,False,Delaware,2015
Anaheim,CA,33.83529,-117.9145,2015-03-08,shot,knife,43,Female,"Black, non-Hispanic",True,other,Not fleeing,True,California,2015
Brevard,NC,35.23345,-82.73429,2015-03-09,shot,gun,58,Male,"White, non-Hispanic",False,attack,Not fleeing,False,North Carolina,2015
Dinosaur,CO,40.24358,-109.01456,2015-03-09,shot,gun,46,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Colorado,2015
Cocoa,FL,28.38612,-80.742,2015-03-09,shot,gun,30,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Florida,2015
Atlanta,GA,33.749,-84.38798,2015-03-09,shot,unarmed,27,Male,"Black, non-Hispanic",True,other,Not fleeing,False,Georgia,2015
Baton Rouge,LA,30.45075,-91.15455,2015-03-10,shot,gun,31,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Louisiana,2015
Port Wentworth,GA,32.14909,-81.16317,2015-03-10,shot,knife,23,Male,"White, non-Hispanic",False,attack,Not fleeing,True,Georgia,2015
Ontario,CA,34.06334,-117.65089,2015-03-10,shot,sword,37,Male,Hispanic,True,other,Car,False,California,2015
Cleveland,OH,41.4995,-81.69541,2015-03-10,shot,gun,64,Male,"Black, non-Hispanic",False,attack,Not fleeing,True,Ohio,2015
Memphis,TN,35.14953,-90.04898,2015-03-11,shot,gun,31,Male,"White, non-Hispanic",True,attack,Not fleeing,False,Tennessee,2015
Santa Ana,CA,33.74557,-117.86783,2015-03-11,shot,gun,39,Male,Hispanic,False,attack,Not fleeing,False,California,2015
Kingman,AZ,35.18944,-114.05301,2015-03-11,shot,toy weapon,31,Male,"White, non-Hispanic",True,attack,Not fleeing,False,Arizona,2015
Los Angeles,CA,34.05223,-118.24368,2015-03-11,shot,vehicle,25,Male,Hispanic,False,other,Not fleeing,False,California,2015
Bay Minette,AL,30.88296,-87.77305,2015-03-11,shot,gun,54,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Alabama,2015
Hoover,AL,33.40539,-86.81138,2015-03-11,shot,gun,53,Male,"White, non-Hispanic",True,attack,Not fleeing,False,Alabama,2015
Elkton,MD,39.60678,-75.83327,2015-03-11,shot,vehicle,37,Male,"Black, non-Hispanic",False,other,Not fleeing,False,Maryland,2015
Kansas City,MO,39.09973,-94.57857,2015-03-13,shot,gun,59,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Missouri,2015
Fontana,CA,34.09223,-117.43505,2015-03-13,shot,knife,36,Male,"White, non-Hispanic",False,attack,Not fleeing,False,California,2015
Walnut Creek,CA,37.90631,-122.06496,2015-03-13,shot,unarmed,32,Male,Hispanic,False,other,Foot,False,California,2015
Napa,CA,38.29714,-122.28553,2015-03-13,shot,gun,41,Male,Hispanic,False,other,Other,False,California,2015
San Antonio,TX,29.42412,-98.49363,2015-03-14,shot,gun,29,Male,Hispanic,True,attack,Not fleeing,False,Texas,2015
Follansbee,WV,40.32757,-80.59591,2015-03-14,shot,knife,53,Male,"White, non-Hispanic",False,other,Not fleeing,False,West Virginia,2015
Kenosha,WI,42.58474,-87.82119,2015-03-14,shot,gun,26,Male,"White, non-Hispanic",False,attack,Car,False,Wisconsin,2015
Ruth,MS,31.38156,-90.31648,2015-03-15,shot,machete,27,Male,"White, non-Hispanic",False,other,Not fleeing,False,Mississippi,2015
Gastonia,NC,35.26208,-81.1873,2015-03-16,shot,gun,52,Male,"White, non-Hispanic",True,attack,Not fleeing,False,North Carolina,2015
Onalaska,TX,30.80575,-95.11633,2015-03-17,shot,gun,20,Male,"White, non-Hispanic",True,attack,Not fleeing,False,Texas,2015
Sacramento,CA,38.58157,-121.4944,2015-03-17,shot,unarmed,22,Male,Hispanic,False,undetermined,Car,False,California,2015
Medford,OR,42.32652,-122.87559,2015-03-17,shot,gun,49,Male,"White, non-Hispanic",True,attack,Not fleeing,False,Oregon,2015
Dublin,NC,34.65684,-78.72641,2015-03-17,shot,gun,24,Male,"White, non-Hispanic",False,attack,Foot,False,North Carolina,2015
San Francisco,CA,37.77493,-122.41942,2015-03-17,shot,vehicle,24,Female,"White, non-Hispanic",True,other,Not fleeing,False,California,2015
Bakersfield,CA,35.37329,-119.01871,2015-03-18,shot,knife,47,Male,"White, non-Hispanic",False,other,Not fleeing,False,California,2015
Glendale,AZ,33.53865,-112.18599,2015-03-18,shot,gun,49,Female,"White, non-Hispanic",False,attack,Not fleeing,False,Arizona,2015
Tallahassee,FL,30.43826,-84.28073,2015-03-18,shot,gun,64,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Florida,2015
Jacksonville,FL,30.33218,-81.65565,2015-03-19,shot,gun,16,Male,"Black, non-Hispanic",False,attack,Car,False,Florida,2015
Sumas,WA,49.00012,-122.26488,2015-03-19,shot,unarmed,20,Male,"White, non-Hispanic",True,attack,Not fleeing,False,Washington,2015
Bakersfield,CA,35.37329,-119.01871,2015-03-19,shot,gun,36,Male,"White, non-Hispanic",False,attack,Not fleeing,False,California,2015
Cleveland,OH,41.4995,-81.69541,2015-03-19,shot,unarmed,18,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,Ohio,2015
Middleton,ID,43.70683,-116.62014,2015-03-19,shot,gun,31,Male,"White, non-Hispanic",False,attack,Not fleeing,True,Idaho,2015
New Orleans,LA,29.95465,-90.07507,2015-03-20,shot,machete,63,Male,"Black, non-Hispanic",True,attack,Not fleeing,False,Louisiana,2015
Clarendon,NY,43.19339,-78.06474,2015-03-21,shot,gun,44,Male,"White, non-Hispanic",False,attack,Car,False,New York,2015
Harmony,IN,39.53671,-87.10585,2015-03-21,shot,gun,60,Male,"White, non-Hispanic",True,attack,Not fleeing,False,Indiana,2015
Columbus,OH,39.96118,-82.99879,2015-03-21,shot,gun,42,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Ohio,2015
Cottonwood,AZ,34.73919,-112.00988,2015-03-21,shot,gun,21,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Arizona,2015
Vallejo,CA,38.10409,-122.25664,2015-03-22,shot,knife,37,Male,"White, non-Hispanic",True,other,Not fleeing,False,California,2015
Portland,OR,45.52345,-122.67621,2015-03-22,shot and Tasered,knife,36,Male,"White, non-Hispanic",True,other,Foot,False,Oregon,2015
Islip,NY,40.72982,-73.21039,2015-03-22,shot and Tasered,undetermined,21,Male,"Black, non-Hispanic",False,attack,Car,False,New York,2015
Santa Clara,CA,37.35411,-121.95524,2015-03-23,shot,gun,24,Male,"Black, non-Hispanic",False,attack,Not fleeing,False,California,2015
Fond du Lac,WI,43.775,-88.43883,2015-03-24,shot,gun,38,Male,"White, non-Hispanic",False,attack,Not fleeing,False,Wisconsin,2015
Portsmouth,VA,36.83543,-76.29827,2015-03-24,shot,gun,29,Male,"Black, non-Hispanic",True,attack,Car,False,Virginia,2015
San Jose,CA,37.33939,-121.89496,2015-03-24,shot,gun,57,Male,"White, non-Hispanic",True,attack,Not fleeing,False,California,2015
Smyrna,GA,33.88399,-84.51438,2015-03-25,shot,undetermined,23,Male,"Black, non-Hispanic",False,other,Car,True,Georgia,2015
Johnsonville,SC,33.81794,-79.44922,2015-03-25,shot,gun,27,Male,"Black, non-Hispanic",False,attack,Foot,False,South Carolina,2015
South Los Angeles,CA,33.92752,-118.27813,2015-03-25,shot,gun,28,Male,Hispanic,False,attack,Foot,False,California,2015
